47.001730000	-2.252550000	2.9
47.002060000	-2.252130000	3.9
47.002430000	-2.252810000	3.0
47.002431540	-2.252812873	3.0
47.002800000	-2.253500000	1.8
47.002900000	-2.253610000	1.4
47.003060000	-2.253880000	1.0
47.003350000	-2.254410000	1.0
47.003390000	-2.254420000	1.0
47.003420000	-2.254500000	1.0
47.003400000	-2.254570000	1.0
47.003380000	-2.254590000	1.0
47.003340000	-2.254670000	1.0
47.003270000	-2.254920000	1.2
47.003240000	-2.255230000	1.9
47.003150000	-2.255550000	2.0
47.003040000	-2.255810000	0.2
47.002920000	-2.256120000	0.0
47.002830000	-2.256440000	0.8
47.002820000	-2.256500000	0.9
47.002818879	-2.256505605	0.9
47.002630000	-2.257450000	1.0
47.002450000	-2.258820000	-1.8
47.002230000	-2.260670000	1.6
47.002110000	-2.261260000	-0.2
47.001970000	-2.261790000	0.1
47.001800000	-2.262090000	0.0
47.001490000	-2.262540000	1.8
47.001240000	-2.262990000	2.5
47.001130000	-2.263120000	2.1
47.000880000	-2.263220000	1.5
47.000530000	-2.263390000	1.0
47.000340000	-2.263550000	1.0
47.000210000	-2.263710000	1.4
46.999920000	-2.264170000	2.0
46.999840000	-2.264230000	2.0
46.999780000	-2.264220000	2.0
46.999720000	-2.264150000	1.9
46.999590000	-2.263700000	-0.8
46.999460000	-2.263220000	-0.6
46.999360000	-2.263060000	0.3
46.999250000	-2.263040000	0.7
46.999160000	-2.263080000	1.0
46.998980000	-2.263220000	1.8
46.998060000	-2.263920000	2.0
46.997250000	-2.264560000	0.1
46.997010000	-2.264740000	0.0
46.996920000	-2.264780000	0.1
46.996840000	-2.264810000	0.4
46.996750000	-2.264770000	0.7
46.996670000	-2.264710000	0.9
46.996550000	-2.264560000	0.8
46.996260000	-2.264240000	1.1
46.996210000	-2.264180000	1.0
46.996110000	-2.264220000	1.2
46.995800000	-2.264470000	2.0
46.995240000	-2.264970000	2.0
46.995100000	-2.265050000	1.9
46.994790000	-2.265150000	1.9
46.994400000	-2.265500000	1.0
46.993970000	-2.265940000	0.3
46.993820000	-2.266290000	-0.4
46.993760000	-2.266440000	-0.8
46.993660000	-2.266560000	-1.1
46.993300000	-2.266800000	1.1
46.992890000	-2.267050000	2.2
46.992810000	-2.267070000	1.7
46.992770000	-2.267050000	1.3
46.992660000	-2.266940000	0.6
46.992600000	-2.266840000	0.6
46.992440000	-2.266490000	1.6
46.992340000	-2.266360000	2.7
46.992290000	-2.266330000	3.3
46.992080000	-2.266300000	4.8
46.991940000	-2.266310000	5.5
46.991720000	-2.266560000	3.6
46.991450000	-2.266730000	1.4
46.990980000	-2.266890000	2.0
46.990380000	-2.267100000	0.6
46.990150000	-2.267180000	0.1
46.989950000	-2.267300000	0.1
46.989810000	-2.267430000	0.5
46.989640000	-2.267640000	1.5
46.989440000	-2.267990000	2.0
46.989130000	-2.268550000	0.3
46.988940000	-2.268900000	0.8
46.988823383	-2.269152670	0.8
46.988820000	-2.269160000	0.8
46.988120000	-2.270870000	4.0
46.987700000	-2.271910000	4.1
46.987580000	-2.272410000	1.6
46.987430000	-2.272910000	0.3
46.987320000	-2.273160000	0.4
46.986590000	-2.274200000	-1.0
46.986390000	-2.274480000	-1.0
46.986190000	-2.274700000	-0.3
46.986100000	-2.274930000	-0.7
46.986030000	-2.275250000	-0.4
46.985890000	-2.276030000	1.2
46.985830000	-2.276270000	1.0
46.985800000	-2.276360000	0.9
46.985810000	-2.276460000	0.9
46.985790000	-2.276550000	0.8
46.985750000	-2.276630000	0.7
46.985660000	-2.276680000	0.5
46.985630000	-2.276660000	0.3
46.985540000	-2.276570000	0.0
46.985510000	-2.276480000	0.0
46.985500000	-2.276430000	0.0
46.985510000	-2.276350000	0.0
46.985480000	-2.276230000	-0.2
46.985410000	-2.275880000	0.3
46.985330000	-2.275620000	1.0
46.985180000	-2.275210000	1.9
46.985010000	-2.274680000	3.0
46.984716236	-2.273651824	1.1
46.984710000	-2.273630000	1.1
46.984430000	-2.272600000	0.4
