45.675550000	6.392980000	340.3
45.676050000	6.393160000	340.0
45.676500000	6.393340000	340.0
45.676470000	6.393530000	340.0
45.676420000	6.393750000	340.0
45.676320000	6.394320000	340.0
45.676310107	6.394418929	340.0
45.676310000	6.394420000	340.0
45.676210000	6.394880000	340.0
45.676000000	6.395300000	345.7
45.675970000	6.395340000	346.3
45.675960000	6.395330000	346.0
45.675950000	6.395320000	345.8
45.675910000	6.395330000	345.7
45.675890000	6.395360000	346.2
45.675890000	6.395410000	347.3
45.675910000	6.395450000	348.3
45.675940000	6.395460000	348.7
45.675970000	6.395440000	348.5
45.675980000	6.395420000	348.1
45.676020000	6.395430000	348.6
45.676110000	6.395440000	349.5
45.676190000	6.395480000	350.3
45.676740000	6.395660000	352.6
45.676960000	6.395720000	351.9
45.677060000	6.395800000	352.5
45.677190000	6.395850000	351.9
45.677410000	6.396030000	352.6
45.677620000	6.396250000	354.8
45.677790000	6.396370000	355.6
45.677950000	6.396410000	357.8
45.678060000	6.396390000	358.0
45.678073139	6.396384590	357.8
45.678230000	6.396320000	355.4
45.678390000	6.396300000	354.2
45.678610000	6.396370000	355.4
45.678900000	6.396560000	361.0
45.679170000	6.396830000	367.3
45.679400000	6.397000000	370.8
45.679540000	6.397080000	371.7
45.679920000	6.397260000	375.6
45.680190000	6.397360000	379.6
45.680470000	6.397430000	382.4
45.680880000	6.397570000	386.8
45.681530000	6.397820000	390.7
45.681660000	6.397880000	391.2
45.681780000	6.397990000	395.9
45.682070000	6.398200000	401.2
45.682350000	6.398320000	401.0
45.682660000	6.398410000	397.5
45.683010000	6.398560000	395.3
45.683220000	6.398770000	394.3
45.683400000	6.399110000	395.4
45.683630000	6.399520000	402.2
45.683940000	6.399800000	403.5
45.684220000	6.400000000	403.1
45.684540000	6.400330000	408.4
45.684750000	6.400520000	411.2
45.684960000	6.400660000	410.3
45.685370000	6.400930000	408.1
45.685810000	6.401180000	405.2
45.686020000	6.401390000	405.3
45.686140000	6.401550000	403.7
45.686250000	6.401950000	407.6
45.686390000	6.402340000	410.9
45.686540000	6.402630000	411.1
45.686620000	6.403090000	414.7
45.686660000	6.403330000	416.1
45.686720000	6.403600000	417.7
45.687080000	6.404000000	417.2
45.687170000	6.404060000	418.3
45.687550000	6.404260000	422.6
45.687670000	6.404360000	423.5
45.687750000	6.404500000	425.3
45.687760000	6.404530000	425.7
45.687768885	6.404555544	426.1
45.687840000	6.404760000	428.7
45.687880000	6.404900000	430.6
45.687940000	6.404980000	431.5
45.688010000	6.405050000	432.2
45.688090000	6.405080000	432.3
45.688380000	6.405050000	430.4
45.688470000	6.405060000	429.7
45.688550000	6.405100000	429.7
45.688610000	6.405170000	430.7
45.688680000	6.405310000	432.6
45.688810000	6.405810000	438.3
45.688930000	6.406000000	440.1
45.688990000	6.406040000	441.0
45.689080000	6.406060000	441.6
45.689160000	6.406060000	441.9
45.689370000	6.405920000	443.4
45.689500000	6.405860000	443.1
45.689650000	6.405870000	444.0
45.689960000	6.406060000	448.1
45.690150000	6.406210000	447.3
45.690220000	6.406300000	447.1
45.690320000	6.406530000	447.7
45.690310000	6.406760000	449.7
45.690300000	6.406840000	450.2
45.690180000	6.407000000	453.4
45.690090000	6.407280000	454.8
45.690070000	6.407520000	454.6
45.690100000	6.407790000	455.9
45.690140000	6.407960000	456.6
45.690240000	6.408200000	457.2
45.690380000	6.408350000	456.4
45.690720000	6.408630000	457.1
45.690840000	6.408770000	458.2
45.690910000	6.408970000	459.6
45.690890000	6.409190000	461.4
45.690840000	6.409290000	461.9
45.690760000	6.409370000	462.9
45.690350000	6.409540000	468.1
45.690230000	6.409600000	469.4
45.690130000	6.409720000	470.6
45.690080000	6.409870000	471.7
45.690030000	6.410540000	474.5
45.689960000	6.410790000	475.8
45.689790000	6.411220000	481.3
45.689780000	6.411350000	482.5
45.689800000	6.411510000	483.3
45.689840000	6.411580000	483.1
45.689990000	6.411750000	481.8
45.690120000	6.411900000	480.8
45.690190000	6.412060000	481.2
45.690210044	6.412140175	481.6
45.690240000	6.412310000	481.8
45.690210000	6.412610000	482.8
45.690110000	6.412990000	485.5
45.690010000	6.413310000	488.6
45.689810000	6.413750000	488.8
45.689710000	6.413890000	490.2
45.689610000	6.414080000	491.9
45.689530000	6.414380000	493.6
45.689500000	6.414620000	494.8
45.689520000	6.414710000	494.3
45.689500000	6.414900000	495.5
45.689450000	6.415290000	497.8
45.689340000	6.415530000	500.8
45.689200000	6.415690000	504.3
45.689140000	6.415830000	506.5
45.689100000	6.415960000	507.9
45.689110000	6.416090000	508.3
45.689160000	6.416340000	508.1
45.689310000	6.416880000	509.1
45.689440000	6.417500000	509.2
45.689440000	6.417670000	509.9
45.689390000	6.417950000	512.5
45.689390000	6.418330000	513.3
45.689530000	6.418910000	514.6
45.689660000	6.419330000	524.0
45.689800000	6.419500000	524.1
45.689950000	6.419590000	522.4
45.690070000	6.419630000	520.3
45.690240000	6.419680000	517.7
45.690830000	6.420010000	519.4
45.691140000	6.420350000	520.9
45.691340000	6.420550000	520.9
45.691480000	6.420980000	526.8
45.691530000	6.421050000	527.6
45.691590000	6.421080000	526.9
45.691800000	6.421080000	522.8
45.691990000	6.421100000	521.6
45.692370000	6.421260000	523.5
45.692570000	6.421340000	522.6
45.692690000	6.421430000	524.0
45.692830000	6.421590000	525.4
45.693100000	6.421960000	527.3
45.693320000	6.422340000	529.1
45.693420000	6.422580000	531.5
45.693630000	6.423080000	535.1
45.693770000	6.423340000	536.3
45.694070000	6.423820000	536.0
45.694470000	6.424420000	536.0
45.694620000	6.424540000	536.5
45.694900000	6.424640000	533.3
45.695180000	6.424760000	530.4
45.695440000	6.424970000	528.6
45.695660000	6.425350000	534.0
45.695820000	6.425530000	532.9
45.695920000	6.425650000	531.4
45.696000000	6.425800000	530.9
45.696140000	6.426160000	531.0
45.696360000	6.426450000	531.9
45.696520000	6.426560000	533.9
45.696680000	6.426600000	531.7
45.696870000	6.426630000	525.7
45.697010000	6.426720000	524.1
45.697110000	6.426780000	522.7
45.697190000	6.426820000	520.6
45.697240000	6.426810000	519.0
45.697480000	6.426750000	515.9
45.697680000	6.426790000	515.7
45.697880000	6.427040000	518.3
45.698050000	6.427190000	517.7
45.698310000	6.427320000	516.4
45.698510000	6.427470000	516.8
45.698880000	6.427750000	517.6
45.699850000	6.428480000	515.0
45.699990000	6.428570000	514.1
45.700080000	6.428600000	513.5
45.700330000	6.428580000	509.7
45.700610000	6.428550000	505.9
45.700690000	6.428580000	505.3
45.700770000	6.428660000	505.9
45.700970000	6.428930000	507.3
45.701180000	6.429070000	506.5
45.701450000	6.429180000	506.6
45.701560000	6.429240000	506.6
45.701720000	6.429400000	507.9
45.701910000	6.429640000	507.6
45.702100000	6.429980000	508.1
45.702220000	6.430120000	507.7
45.702530000	6.430400000	502.7
45.702690000	6.430540000	501.2
45.702940000	6.430750000	501.4
45.703180000	6.430900000	501.6
45.703410000	6.431000000	501.4
45.703550000	6.430970000	497.5
45.703800000	6.430620000	490.6
45.703870000	6.430580000	490.9
45.703960000	6.430560000	491.7
45.704270000	6.430660000	493.9
45.704730000	6.430910000	493.8
45.705000000	6.431120000	493.9
45.705100000	6.431260000	495.2
45.705260000	6.431640000	491.5
45.705430000	6.431960000	491.7
45.705640000	6.432240000	493.1
45.705880000	6.432520000	495.1
45.706040000	6.432820000	497.6
45.706180000	6.433190000	494.9
45.706360000	6.433490000	494.1
45.706780000	6.433940000	497.2
45.707020000	6.434160000	498.3
45.707310000	6.434310000	505.2
45.707380000	6.434320000	506.6
45.707490000	6.434410000	504.0
45.707710000	6.434570000	506.0
45.707930000	6.434680000	509.1
45.708090000	6.434820000	509.9
45.708190000	6.434990000	509.2
45.708320000	6.435220000	507.1
45.708540000	6.435530000	507.8
45.708770000	6.435770000	508.9
45.709020000	6.435930000	515.4
45.709120000	6.436000000	517.1
45.709240000	6.436120000	516.9
45.709320000	6.436210000	518.0
45.709510000	6.436400000	515.5
45.709640000	6.436500000	516.9
45.709770000	6.436620000	516.9
45.710420000	6.437540000	515.1
45.710640000	6.437770000	510.8
45.710830000	6.437940000	510.8
45.710920000	6.438080000	507.2
45.711250000	6.438700000	505.4
45.711450000	6.438920000	505.7
45.711670000	6.439110000	508.6
45.711960000	6.439270000	513.2
45.712180000	6.439460000	512.5
45.712390000	6.439720000	513.1
45.712650000	6.440070000	516.3
45.713050000	6.440610000	507.8
45.713440000	6.441090000	511.4
45.713640000	6.441450000	505.2
45.713750000	6.441810000	508.2
45.713800000	6.442300000	504.9
45.713800000	6.442560000	505.5
45.713800000	6.442790000	506.2
45.713820000	6.442980000	507.8
45.713870000	6.443140000	508.9
45.714100000	6.443540000	512.2
45.714280000	6.443730000	512.7
45.714430000	6.443830000	512.9
45.714760000	6.443950000	514.3
45.715080000	6.444120000	515.1
45.715410000	6.444370000	516.1
45.715610000	6.444590000	516.2
45.715760000	6.444810000	516.3
45.715960000	6.445120000	518.2
45.716200000	6.445560000	517.1
45.716710000	6.446380000	516.6
