48.382620000	-4.488750000	15.2
48.382738355	-4.488289588	16.4
48.382738108	-4.488290548	16.4
48.382787438	-4.488141998	16.5
48.382788052	-4.488140151	16.5
48.382848206	-4.488120589	17.5
48.382849828	-4.488120056	17.5
48.382907325	-4.488144928	18.7
48.382908920	-4.488145621	18.7
48.382919726	-4.488247374	19.2
48.382919984	-4.488249844	19.3
48.382810000	-4.488530000	18.9
48.382672657	-4.488951840	17.5
48.382671926	-4.488954085	17.5
48.382670000	-4.488960000	17.4
48.382540000	-4.489370000	14.6
48.382250000	-4.490120000	13.3
48.382120000	-4.490460000	15.0
48.381800000	-4.491310000	12.1
48.381750000	-4.491430000	11.1
48.381720000	-4.491610000	10.3
48.381770000	-4.491790000	12.6
48.381890000	-4.491860000	15.9
48.382054118	-4.491787059	18.9
48.382055711	-4.491786351	18.9
48.382070000	-4.491780000	19.2
48.382180000	-4.491710000	21.3
48.382330000	-4.491670000	23.6
48.382420000	-4.491740000	25.6
48.382490000	-4.491820000	27.5
48.382560000	-4.491890000	28.5
48.382620000	-4.491940000	29.0
48.382630000	-4.491940000	29.0
48.382650000	-4.491940000	29.0
48.382680000	-4.491960000	29.1
48.382710000	-4.492020000	29.3
48.382720000	-4.492090000	29.6
48.382710000	-4.492130000	29.8
48.383030346	-4.492640551	30.3
48.383030000	-4.492640000	30.3
48.383031067	-4.492641697	30.3
48.383420000	-4.493260000	27.8
48.383460000	-4.493360000	26.9
48.383460975	-4.493361625	26.9
48.383461651	-4.493362751	26.9
48.383462764	-4.493364606	26.9
48.383490000	-4.493410000	26.5
48.383560000	-4.493460000	26.8
48.384040000	-4.494210000	21.6
48.384043491	-4.494214655	21.5
48.384044246	-4.494215661	21.5
48.384045489	-4.494217319	21.5
48.384130000	-4.494330000	19.5
48.384200000	-4.494380000	18.9
48.384370000	-4.494440000	18.1
48.384470000	-4.494470000	17.9
48.384485113	-4.494476830	18.0
48.384486079	-4.494477267	18.0
48.384487669	-4.494477985	18.0
48.384494532	-4.494481087	18.0
48.384510904	-4.494485201	18.1
48.384511899	-4.494485451	18.1
48.384513537	-4.494485863	18.1
48.384530000	-4.494490000	18.3
48.384546475	-4.494491831	18.4
48.384547480	-4.494491942	18.4
48.384549136	-4.494492126	18.4
48.384710000	-4.494510000	19.9
48.384780000	-4.494500000	20.3
48.384830000	-4.494470000	20.9
48.385330000	-4.493890000	23.3
48.385430000	-4.493750000	22.1
48.385440005	-4.493736504	21.9
